qubit,T1,T2,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
65,178.95793362883518,166.02797516470486,0.009521484375,0.0185546875,0.00048828125,2180
66,127.91226230336738,153.4198346178608,0.00927734375,0.01708984375,0.00146484375,2180
67,335.1998727327698,307.99215080814173,0.0078125,0.00927734375,0.00634765625,2180
68,210.78216279194518,145.69317778839758,0.008544921875,0.01025390625,0.0068359375,2180
69,292.89667499614245,238.80705932853584,0.00341796875,0.00537109375,0.00146484375,2180
70,157.69678384192696,149.73271018071608,0.0164794921875,0.015625,0.017333984375,2180
71,352.83304197829534,216.27777222863241,0.0037841796875,0.004150390625,0.00341796875,2180
72,279.96664434261163,148.64252901039634,0.011962890625,0.01123046875,0.0126953125,2180
73,177.7139802746731,179.63229095155185,0.035400390625,0.02490234375,0.0458984375,2180
74,269.9245244825089,175.94240640081176,0.0093994140625,0.013671875,0.005126953125,2180
75,296.90121809633973,170.61878317319372,0.024169921875,0.02001953125,0.0283203125,2180
76,213.95554753990436,63.55768917940398,0.005859375,0.00830078125,0.00341796875,2180
77,257.18833288795844,229.7649446994881,0.0030517578125,0.005615234375,0.00048828125,2180
78,233.17502340855023,31.741566420379094,0.0281982421875,0.02685546875,0.029052734375,2180
79,244.16026919679354,81.45240829530626,0.0072021484375,0.0107421875,0.003662109375,2180
80,209.87932320565793,209.789507023661,0.005615234375,0.008544921875,0.002685546875,2180
81,347.816340816089,21.847532230246184,0.0205078125,0.022216796875,0.018798828125,2180
82,292.4340371910526,242.34796164764916,0.0059814453125,0.0107421875,0.001220703125,2180
83,276.7573299147257,235.32690138815207,0.0103759765625,0.01904296875,0.001708984375,2180
84,203.84963689194763,53.15976403058067,0.0057373046875,0.008544921875,0.0029296875,2180
85,197.94293950578617,119.04379426737185,0.013427734375,0.011474609375,0.015380859375,2180
86,133.23557129522416,19.226069966355247,0.0084228515625,0.009765625,0.007080078125,2180
87,124.24555661563153,64.69143459947628,0.0067138671875,0.01171875,0.001708984375,2180
88,223.4371300746328,18.093065762824715,0.00439453125,0.006103515625,0.002685546875,2180
89,323.20175051403106,184.12729831643867,0.0047607421875,0.00732421875,0.002197265625,2180
90,196.97451669090685,180.5245344475136,0.019775390625,0.034912109375,0.004638671875,2180
91,247.48609621810732,118.85888141017261,0.0040283203125,0.0068359375,0.001220703125,2180
92,225.32443790876866,331.116133482412,0.0194091796875,0.0263671875,0.012451171875,2180
93,262.0263402196973,139.30371852240802,0.0035400390625,0.005859375,0.001220703125,2180
94,299.66607587012516,200.232730505521,0.028564453125,0.05126953125,0.005859375,2180
95,165.1671467486235,270.8732521725356,0.0128173828125,0.0068359375,0.000732421875,2180
96,237.38469375481782,156.37301737250885,0.0135498046875,0.013671875,0.013427734375,2180
97,237.8666373072454,60.96679978341355,0.0081787109375,0.01123046875,0.005126953125,2180
98,236.14191902815608,71.13192848534663,0.00732421875,0.0087890625,0.005859375,2180
99,165.06642588372063,149.96830671140674,0.048095703125,0.066650390625,0.029541015625,2180
100,138.59417552165453,160.332708829118,0.00634765625,0.011962890625,0.000732421875,2180
101,359.47449356592944,235.63265214722878,0.011474609375,0.0126953125,0.01025390625,2180
102,305.497535335391,259.0157464464699,0.0552978515625,0.037841796875,0.07275390625,2180
103,163.5260376151706,87.33476386982318,0.0084228515625,0.013427734375,0.00341796875,2180
104,197.8678191389217,288.41683613129334,0.005126953125,0.007568359375,0.002685546875,2180
105,168.7604599943713,175.32917758789895,0.0106201171875,0.01318359375,0.008056640625,2180
106,139.9270457679827,176.31754815597546,0.0098876953125,0.014892578125,0.0048828125,2180
107,236.60381791307591,277.63691390195436,0.00927734375,0.018310546875,0.000244140625,2180
